idatracacao,cdtup,berco,portoatracacao,ano,mes,tipooperacao,tiponavegacaoatracacao,terminal,nacionalidadearmador,tesperaatracacao,tesperacainicioop,toperacao,tesperadesatracacao,tatracado,testadia,idcarga,origem,destino,cdmercadoria,naturezacarga,qtcarga,pesocargabruta,sentido,cdmercadoria_cntr,pesocarga_cntr
737520,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,18,2,4,0,7,25,15863423,BRSAL,BRARE,2501,"Granel Sólido",0,1455,Desembarcados,"",0
738133,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,13,8,3,0,11,25,15863428,BRSAL,BRARE,2501,"Granel Sólido",0,894,Desembarcados,"",0
784380,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,4,0,4,8,17026689,BRSAL,BRARE,2501,"Granel Sólido",0,1492,Desembarcados,"",0
738134,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,12,0,6,0,7,20,15863430,BRSAL,BRARE,2501,"Granel Sólido",0,1490,Desembarcados,"",0
773404,BRARE,T1,"Areia Branca",2016,jul,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,15,0,8,0,9,24,16702747,BRSAL,BRARE,2501,"Granel Sólido",0,1534,Desembarcados,"",0
805838,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,23,0,2,0,2,25,17711935,BRSAL,BRARE,2501,"Granel Sólido",0,646,Desembarcados,"",0
804879,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,32,0,5,0,6,38,17674509,BRSAL,BRARE,2501,"Granel Sólido",0,957,Desembarcados,"",0
796354,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,3,0,3,8,17390304,BRSAL,BRARE,2501,"Granel Sólido",0,881,Desembarcados,"",0
742983,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,1,0,2,7,15878068,BRSAL,BRARE,2501,"Granel Sólido",0,679,Desembarcados,"",0
796713,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,24,0,4,0,4,28,17394222,BRSAL,BRARE,2501,"Granel Sólido",0,757,Desembarcados,"",0
742980,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,17,0,17,25,15878065,BRSAL,BRARE,2501,"Granel Sólido",0,1434,Desembarcados,"",0
742543,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,6,6,0,12,16,15878062,BRSAL,BRARE,2501,"Granel Sólido",0,718,Desembarcados,"",0
759543,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,16341358,BRSAL,BRARE,2501,"Granel Sólido",0,776,Desembarcados,"",0
754574,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,21,6,1,0,8,29,16200819,BRSAL,BRARE,2501,"Granel Sólido",0,729,Desembarcados,"",0
754597,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,4,4,0,9,14,16200852,BRSAL,BRARE,2501,"Granel Sólido",0,1321,Desembarcados,"",0
754573,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,16,0,3,0,4,21,16200818,BRSAL,BRARE,2501,"Granel Sólido",0,1346,Desembarcados,"",0
759682,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,7,0,8,10,16341498,BRSAL,BRARE,2501,"Granel Sólido",0,1711,Desembarcados,"",0
796359,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,3,0,3,6,17390309,BRSAL,BRARE,2501,"Granel Sólido",0,864,Desembarcados,"",0
805860,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,0,0,4,0,4,4,17712693,BRSAL,BRARE,2501,"Granel Sólido",0,754,Desembarcados,"",0
754833,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,10,0,10,20,16202766,BRSAL,BRARE,2501,"Granel Sólido",0,765,Desembarcados,"",0
759535,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,2,0,2,7,16341350,BRSAL,BRARE,2501,"Granel Sólido",0,701,Desembarcados,"",0
793116,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,26,0,3,0,3,30,17416503,BRSAL,BRARE,2501,"Granel Sólido",0,903,Desembarcados,"",0
759553,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,7,0,7,8,16341369,BRSAL,BRARE,2501,"Granel Sólido",0,1694,Desembarcados,"",0
755114,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,2,3,0,6,8,16249650,BRSAL,BRARE,2501,"Granel Sólido",0,1813,Desembarcados,"",0
804178,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,9,3,3,0,6,15,17644110,BRSAL,BRARE,2501,"Granel Sólido",0,863,Desembarcados,"",0
801509,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,0,0,2,0,3,3,17560200,BRSAL,BRARE,2501,"Granel Sólido",0,817,Desembarcados,"",0
755116,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,2,0,2,9,16249652,BRSAL,BRARE,2501,"Granel Sólido",0,823,Desembarcados,"",0
804425,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,7,0,3,0,4,11,17645190,BRSAL,BRARE,2501,"Granel Sólido",0,852,Desembarcados,"",0
755525,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,2,0,2,16,16252945,BRSAL,BRARE,2501,"Granel Sólido",0,815,Desembarcados,"",0
805747,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,66,1,7,0,8,74,17710047,BRSAL,BRARE,2501,"Granel Sólido",0,914,Desembarcados,"",0
754474,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,1,0,1,15,16200769,BRSAL,BRARE,2501,"Granel Sólido",0,605,Desembarcados,"",0
759775,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,6,0,6,13,16341586,BRSAL,BRARE,2501,"Granel Sólido",0,1663,Desembarcados,"",0
759694,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16341512,BRSAL,BRARE,2501,"Granel Sólido",0,824,Desembarcados,"",0
754473,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,11,0,3,0,4,15,16200768,BRSAL,BRARE,2501,"Granel Sólido",0,1167,Desembarcados,"",0
754208,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,2,0,2,9,16192459,BRSAL,BRARE,2501,"Granel Sólido",0,731,Desembarcados,"",0
792751,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,2,0,3,8,17287696,BRSAL,BRARE,2501,"Granel Sólido",0,731,Desembarcados,"",0
801895,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,58,0,3,0,3,62,17573454,BRSAL,BRARE,2501,"Granel Sólido",0,796,Desembarcados,"",0
793869,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,2,4,0,6,11,17400028,BRSAL,BRARE,2501,"Granel Sólido",0,906,Desembarcados,"",0
759561,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,1,2,0,4,5,16341377,BRSAL,BRARE,2501,"Granel Sólido",0,838,Desembarcados,"",0
759542,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,4,0,4,7,16341357,BRSAL,BRARE,2501,"Granel Sólido",0,1606,Desembarcados,"",0
793858,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,3,0,3,9,17416512,BRSAL,BRARE,2501,"Granel Sólido",0,826,Desembarcados,"",0
759531,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,8,0,8,8,16341341,BRSAL,BRARE,2501,"Granel Sólido",0,1550,Desembarcados,"",0
759557,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,2,0,2,7,16341373,BRSAL,BRARE,2501,"Granel Sólido",0,953,Desembarcados,"",0
755796,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,13,0,5,0,5,19,16259578,BRSAL,BRARE,2501,"Granel Sólido",0,1553,Desembarcados,"",0
802347,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,8,0,2,0,2,11,17577653,BRSAL,BRARE,2501,"Granel Sólido",0,787,Desembarcados,"",0
757505,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16273985,BRSAL,BRARE,2501,"Granel Sólido",0,1338,Desembarcados,"",0
757567,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,16275364,BRSAL,BRARE,2501,"Granel Sólido",0,711,Desembarcados,"",0
759564,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,5,8,16341380,BRSAL,BRARE,2501,"Granel Sólido",0,1754,Desembarcados,"",0
757436,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,4,0,5,7,16273901,BRSAL,BRARE,2501,"Granel Sólido",0,1696,Desembarcados,"",0
759681,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,4,16341497,BRSAL,BRARE,2501,"Granel Sólido",0,995,Desembarcados,"",0
757451,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,2,0,2,2,16273914,BRSAL,BRARE,2501,"Granel Sólido",0,836,Desembarcados,"",0
740851,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,5,5,15865958,BRSAL,BRARE,2501,"Granel Sólido",0,1564,Desembarcados,"",0
736942,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,15863392,BRSAL,BRARE,2501,"Granel Sólido",0,1568,Desembarcados,"",0
754476,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,3,0,4,18,16200771,BRSAL,BRARE,2501,"Granel Sólido",0,1055,Desembarcados,"",0
806235,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,17,0,5,0,5,23,17713288,BRSAL,BRARE,2501,"Granel Sólido",0,1326,Desembarcados,"",0
751576,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,4,0,4,7,16116206,BRSAL,BRARE,2501,"Granel Sólido",0,1421,Desembarcados,"",0
769312,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,17,0,4,0,5,22,16691190,BRSAL,BRARE,2501,"Granel Sólido",0,1234,Desembarcados,"",0
751545,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,9,0,9,12,16116168,BRSAL,BRARE,2501,"Granel Sólido",0,2051,Desembarcados,"",0
785485,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,13,0,7,0,7,20,17039234,BRSAL,BRARE,2501,"Granel Sólido",0,1597,Desembarcados,"",0
785658,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,6,0,6,7,17048327,BRSAL,BRARE,2501,"Granel Sólido",0,1511,Desembarcados,"",0
785475,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,9,0,7,0,7,16,17039224,BRSAL,BRARE,2501,"Granel Sólido",0,1748,Desembarcados,"",0
753611,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,6,6,16183085,BRSAL,BRARE,2501,"Granel Sólido",0,1408,Desembarcados,"",0
759566,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,7,7,16341382,BRSAL,BRARE,2501,"Granel Sólido",0,1729,Desembarcados,"",0
754472,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,28,0,3,0,3,32,16200767,BRSAL,BRARE,2501,"Granel Sólido",0,1109,Desembarcados,"",0
794890,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,6,0,7,13,17416516,BRSAL,BRARE,2501,"Granel Sólido",0,1897,Desembarcados,"",0
785148,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,9,0,9,14,17035137,BRSAL,BRARE,2501,"Granel Sólido",0,1575,Desembarcados,"",0
805384,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,13,0,6,0,7,20,17709402,BRSAL,BRARE,2501,"Granel Sólido",0,1605,Desembarcados,"",0
764046,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,15,0,3,0,3,19,16440754,BRSAL,BRARE,2501,"Granel Sólido",0,1018,Desembarcados,"",0
770279,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16658516,BRSAL,BRARE,2501,"Granel Sólido",0,1309,Desembarcados,"",0
736964,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,5,0,5,10,15863401,BRSAL,BRARE,2501,"Granel Sólido",0,1829,Desembarcados,"",0
764053,BRARE,T1,"Areia Branca",2016,mai,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,4,0,4,5,16440761,BRSAL,BRARE,2501,"Granel Sólido",0,1171,Desembarcados,"",0
804621,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,8,0,9,0,9,18,17646749,BRSAL,BRARE,2501,"Granel Sólido",0,1698,Desembarcados,"",0
746082,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,7,0,7,7,16013799,BRSAL,BRARE,2501,"Granel Sólido",0,1865,Desembarcados,"",0
785136,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,6,0,6,9,17035107,BRSAL,BRARE,2501,"Granel Sólido",0,1513,Desembarcados,"",0
785134,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,5,0,6,7,17035105,BRSAL,BRARE,2501,"Granel Sólido",0,1814,Desembarcados,"",0
770733,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,4,0,5,9,16661210,BRSAL,BRARE,2501,"Granel Sólido",0,1419,Desembarcados,"",0
785916,BRARE,T1,"Areia Branca",2016,set,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,6,0,4,0,5,11,17104196,BRSAL,BRARE,2501,"Granel Sólido",0,1455,Desembarcados,"",0
751580,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,16116210,BRSAL,BRARE,2501,"Granel Sólido",0,1434,Desembarcados,"",0
751525,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,7,7,16116143,BRSAL,BRARE,2501,"Granel Sólido",0,1894,Desembarcados,"",0
757619,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,4,16275946,BRSAL,BRARE,2501,"Granel Sólido",0,1375,Desembarcados,"",0
785026,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,5,8,17034876,BRSAL,BRARE,2501,"Granel Sólido",0,1667,Desembarcados,"",0
736968,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,6,15863408,BRSAL,BRARE,2501,"Granel Sólido",0,2000,Desembarcados,"",0
751565,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,6,0,6,12,16116192,BRSAL,BRARE,2501,"Granel Sólido",0,1710,Desembarcados,"",0
740857,BRARE,T1,"Areia Branca",2016,jan,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,5,5,15866162,BRSAL,BRARE,2501,"Granel Sólido",0,1594,Desembarcados,"",0
784800,BRARE,T1,"Areia Branca",2016,ago,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,5,0,5,11,17031189,BRSAL,BRARE,2501,"Granel Sólido",0,1233,Desembarcados,"",0
771121,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,7,7,16681278,BRSAL,BRARE,2501,"Granel Sólido",0,1281,Desembarcados,"",0
769665,BRARE,T1,"Areia Branca",2016,jun,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,4,0,4,7,16691191,BRSAL,BRARE,2501,"Granel Sólido",0,1414,Desembarcados,"",0
746851,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,10,0,7,0,8,18,16024504,BRSAL,BRARE,2501,"Granel Sólido",0,1320,Desembarcados,"",0
759685,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,7,7,16341501,BRSAL,BRARE,2501,"Granel Sólido",0,1502,Desembarcados,"",0
746123,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,5,16013842,BRSAL,BRARE,2501,"Granel Sólido",0,1738,Desembarcados,"",0
806175,BRARE,"Cais Comercial","Areia Branca",2016,dez,Apoio,"Apoio Portuário","Cais Comercial de Atracação de Barcaças",1,0,0,3,0,4,4,17713223,BRSAL,BRARE,2501,"Granel Sólido",0,1642,Desembarcados,"",0
759556,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,6,0,6,7,16341372,BRSAL,BRARE,2501,"Granel Sólido",0,1422,Desembarcados,"",0
796426,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,7,0,7,8,17390604,BRSAL,BRARE,2501,"Granel Sólido",0,1779,Desembarcados,"",0
753555,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,5,0,6,10,16183074,BRSAL,BRARE,2501,"Granel Sólido",0,1793,Desembarcados,"",0
797621,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,5,7,17425803,BRSAL,BRARE,2501,"Granel Sólido",0,1301,Desembarcados,"",0
796357,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,8,0,8,13,17390307,BRSAL,BRARE,2501,"Granel Sólido",0,1720,Desembarcados,"",0
745455,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,4,0,4,7,16006323,BRSAL,BRARE,2501,"Granel Sólido",0,1340,Desembarcados,"",0
753868,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,16189855,BRSAL,BRARE,2501,"Granel Sólido",0,1372,Desembarcados,"",0
754582,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,5,0,3,0,3,9,16200833,BRSAL,BRARE,2501,"Granel Sólido",0,1262,Desembarcados,"",0
754836,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,5,0,5,5,16202769,BRSAL,BRARE,2501,"Granel Sólido",0,1641,Desembarcados,"",0
754006,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16191506,BRSAL,BRARE,2501,"Granel Sólido",0,1175,Desembarcados,"",0
745398,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16006255,BRSAL,BRARE,2501,"Granel Sólido",0,1464,Desembarcados,"",0
753572,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,6,0,6,21,16183080,BRSAL,BRARE,2501,"Granel Sólido",0,1484,Desembarcados,"",0
747450,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,1,7,0,8,8,16032277,BRSAL,BRARE,2501,"Granel Sólido",0,1838,Desembarcados,"",0
744702,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,8,0,4,0,4,13,15965919,BRSAL,BRARE,2501,"Granel Sólido",0,1680,Desembarcados,"",0
753535,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,6,8,16183067,BRSAL,BRARE,2501,"Granel Sólido",0,1809,Desembarcados,"",0
747346,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,14,0,5,0,5,19,16032053,BRSAL,BRARE,2501,"Granel Sólido",0,1519,Desembarcados,"",0
752733,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,34,0,4,0,4,39,16175995,BRSAL,BRARE,2501,"Granel Sólido",0,1189,Desembarcados,"",0
746091,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,6,10,16013811,BRSAL,BRARE,2501,"Granel Sólido",0,1887,Desembarcados,"",0
745637,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,5,0,6,9,16008182,BRSAL,BRARE,2501,"Granel Sólido",0,1604,Desembarcados,"",0
746071,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,3,0,3,3,16013788,BRSAL,BRARE,2501,"Granel Sólido",0,1150,Desembarcados,"",0
744666,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,5,0,5,9,15965882,BRSAL,BRARE,2501,"Granel Sólido",0,1753,Desembarcados,"",0
757441,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,4,4,16273906,BRSAL,BRARE,2501,"Granel Sólido",0,1492,Desembarcados,"",0
793857,BRARE,T1,"Areia Branca",2016,out,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,3,0,5,0,6,9,17416511,BRSAL,BRARE,2501,"Granel Sólido",0,1921,Desembarcados,"",0
746075,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,2,0,2,0,3,5,16013792,BRSAL,BRARE,2501,"Granel Sólido",0,1098,Desembarcados,"",0
796840,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,15,0,15,15,17396198,BRSAL,BRARE,2501,"Granel Sólido",0,1532,Desembarcados,"",0
797089,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,3,0,3,4,17400024,BRSAL,BRARE,2501,"Granel Sólido",0,990,Desembarcados,"",0
747444,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,1,0,5,0,5,7,16032271,BRSAL,BRARE,2501,"Granel Sólido",0,1799,Desembarcados,"",0
753039,BRARE,T1,"Areia Branca",2016,mar,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,6,0,6,10,16176948,BRSAL,BRARE,2501,"Granel Sólido",0,1612,Desembarcados,"",0
754599,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,3,3,0,6,6,16200854,BRSAL,BRARE,2501,"Granel Sólido",0,1361,Desembarcados,"",0
747453,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,6,0,6,6,16032280,BRSAL,BRARE,2501,"Granel Sólido",0,1736,Desembarcados,"",0
796712,BRARE,T1,"Areia Branca",2016,nov,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,7,0,4,0,4,12,17394221,BRSAL,BRARE,2501,"Granel Sólido",0,1311,Desembarcados,"",0
745794,BRARE,T1,"Areia Branca",2016,fev,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,0,0,4,0,5,5,16010223,BRSAL,BRARE,2501,"Granel Sólido",0,1893,Desembarcados,"",0
759750,BRARE,T1,"Areia Branca",2016,abr,Apoio,"Apoio Portuário","Cais de Uso da CODERN",1,4,0,5,0,6,10,16341575,BRSAL,BRARE,2501,"Granel Sólido",0,1432,Desembarcados,"",0
